rec_id,cluster_id
rec-1890-dup-1,979
rec-1890-dup-2,979
rec-1890-org,979
rec-1891-org,980
rec-1892-dup-0,981
rec-1892-org,981
rec-1893-org,982
rec-1894-dup-0,983
rec-1894-dup-1,983
rec-1894-dup-2,983
rec-1894-org,983
rec-1895-dup-0,984
rec-1895-dup-1,984
rec-1895-dup-2,984
rec-1895-dup-3,984
rec-1895-org,984
rec-1896-org,985
rec-1897-dup-0,986
rec-1897-dup-1,986
rec-1897-dup-2,986
rec-1897-org,986
rec-1898-org,987
rec-1899-dup-0,988
rec-1899-dup-1,988
rec-1899-org,988
rec-189-org,989
rec-18-org,990
rec-1900-org,991
rec-1901-dup-0,992
rec-1901-dup-1,992
rec-1901-dup-2,992
rec-1901-org,992
rec-1902-dup-0,993
rec-1902-dup-1,993
rec-1902-org,993
rec-1903-dup-0,994
rec-1903-dup-1,994
rec-1903-org,994
rec-1904-dup-0,995
rec-1904-dup-1,995
rec-1904-dup-2,995
rec-1904-dup-3,995
rec-1904-dup-4,995
rec-1904-org,995
rec-1905-org,996
rec-1906-dup-0,997
rec-1906-org,997
rec-1907-dup-0,998
rec-1907-org,998
rec-1908-org,999
rec-1909-org,1000
rec-190-dup-0,1001
rec-190-dup-1,1001
rec-190-dup-2,1001
rec-190-org,1001
rec-1910-dup-0,1002
rec-1910-dup-1,1002
rec-1910-org,1002
rec-1911-org,1003
rec-1912-dup-0,1004
rec-1912-dup-1,1004
rec-1912-org,1004
rec-1913-org,1005
rec-1914-org,1006
rec-1915-org,1007
rec-1916-org,1008
rec-1917-dup-0,1009
rec-1917-dup-1,1009
rec-1917-dup-2,1009
rec-1917-dup-3,1009
rec-1917-dup-4,1009
rec-1917-org,1009
rec-1918-dup-0,1010
rec-1918-dup-1,1010
rec-1918-dup-2,1010
rec-1918-dup-3,1010
rec-1918-dup-4,1010
rec-1918-org,1010
rec-1919-dup-0,1011
rec-1919-dup-1,1011
rec-1919-dup-2,1011
rec-1919-org,1011
rec-191-org,1012
rec-1920-org,1013
rec-1921-org,1014
rec-1922-dup-0,1015
rec-1922-dup-1,1015
rec-1922-org,1015
rec-1923-dup-0,1016
rec-1923-org,1016
rec-1924-org,1017
rec-1925-dup-0,1018
rec-1925-dup-1,1018
rec-1925-dup-2,1018
rec-1925-dup-3,1018
rec-1925-org,1018
rec-1926-org,1019
rec-1927-org,1020
rec-1928-org,1021
rec-1929-dup-0,1022
rec-1929-dup-1,1022
rec-1929-org,1022
rec-192-org,1023
rec-1930-org,1024
rec-1931-dup-0,1025
rec-1931-dup-1,1025
rec-1931-dup-2,1025
rec-1931-dup-3,1025
rec-1931-org,1025
rec-1932-org,1026
rec-1933-org,1027
rec-1934-dup-0,1028
rec-1934-org,1028
rec-1935-org,1029
rec-1936-dup-0,1030
rec-1936-org,1030
rec-1937-org,1031
rec-1938-dup-0,1032
rec-1938-dup-1,1032
rec-1938-dup-2,1032
rec-1938-org,1032
rec-1939-dup-0,1033
rec-1939-org,1033
rec-193-org,1034
rec-1940-dup-0,1035
rec-1940-dup-1,1035
rec-1940-dup-2,1035
rec-1940-dup-3,1035
rec-1940-org,1035
rec-1941-org,1036
rec-1942-dup-0,1037
rec-1942-org,1037
rec-1943-dup-0,1038
rec-1943-org,1038
rec-1944-org,1039
rec-1945-dup-0,1040
rec-1945-dup-1,1040
rec-1945-dup-2,1040
rec-1945-org,1040
rec-1946-org,1041
rec-1947-dup-0,1042
rec-1947-dup-1,1042
rec-1947-dup-2,1042
rec-1947-dup-3,1042
rec-1947-dup-4,1042
rec-1947-org,1042
rec-1948-dup-0,1043
rec-1948-org,1043
rec-1949-dup-0,1044
rec-1949-dup-1,1044
rec-1949-org,1044
rec-194-dup-0,1045
rec-194-dup-1,1045
rec-194-dup-2,1045
rec-194-org,1045
rec-1950-dup-0,1046
rec-1950-org,1046
rec-1951-dup-0,1047
rec-1951-dup-1,1047
rec-1951-org,1047
rec-1952-org,1048
rec-1953-dup-0,1049
rec-1953-dup-1,1049
rec-1953-dup-2,1049
rec-1953-dup-3,1049
rec-1953-dup-4,1049
rec-1953-org,1049
rec-1954-org,1050
rec-1955-org,1051
rec-1956-dup-0,1052
rec-1956-org,1052
rec-1957-dup-0,1053
rec-1957-org,1053
rec-1958-org,1054
rec-1959-dup-0,1055
rec-1959-dup-1,1055
rec-1959-dup-2,1055
rec-1959-org,1055
rec-195-org,1056
rec-1960-dup-0,1057
rec-1960-dup-1,1057
rec-1960-dup-2,1057
rec-1960-dup-3,1057
rec-1960-org,1057
rec-1961-dup-0,1058
rec-1961-org,1058
rec-1962-org,1059
rec-1963-dup-0,1060
rec-1963-dup-1,1060
rec-1963-org,1060
rec-1964-org,1061
rec-1965-org,1062
rec-1966-org,1063
rec-1967-dup-0,1064
rec-1967-dup-1,1064
rec-1967-dup-2,1064
rec-1967-dup-3,1064
rec-1967-dup-4,1064
rec-1967-org,1064
rec-1968-dup-0,1065
rec-1968-org,1065
rec-1969-dup-0,1066
rec-1969-dup-1,1066
rec-1969-dup-2,1066
rec-1969-dup-3,1066
rec-1969-org,1066
rec-196-org,1067
rec-1970-dup-0,1068
rec-1970-dup-1,1068
rec-1970-org,1068
rec-1971-dup-0,1069
rec-1971-org,1069
rec-1972-dup-0,1070
rec-1972-dup-1,1070
rec-1972-org,1070
rec-1973-dup-0,1071
rec-1973-org,1071
rec-1974-dup-0,1072
rec-1974-org,1072
rec-1975-dup-0,1073
rec-1975-dup-1,1073
rec-1975-dup-2,1073
rec-1975-dup-3,1073
rec-1975-org,1073
rec-1976-dup-0,1074
rec-1976-dup-1,1074
rec-1976-dup-2,1074
rec-1976-org,1074
rec-1977-org,1075
rec-1978-org,1076
rec-1979-org,1077
rec-197-dup-0,1078
rec-197-dup-1,1078
rec-197-dup-2,1078
rec-197-dup-3,1078
rec-197-dup-4,1078
rec-197-org,1078
rec-1980-dup-0,1079
rec-1980-dup-1,1079
rec-1980-dup-2,1079
rec-1980-dup-3,1079
rec-1980-org,1079
rec-1981-dup-0,1080
rec-1981-dup-1,1080
rec-1981-dup-2,1080
rec-1981-org,1080
rec-1982-dup-0,1081
rec-1982-org,1081
rec-1983-dup-0,1082
rec-1983-dup-1,1082
rec-1983-dup-2,1082
rec-1983-dup-3,1082
rec-1983-dup-4,1082
rec-1983-org,1082
rec-1984-org,1083
rec-1985-dup-0,1084
rec-1985-dup-1,1084
rec-1985-org,1084
rec-1986-dup-0,1085
rec-1986-dup-1,1085
rec-1986-dup-2,1085
rec-1986-dup-3,1085
rec-1986-dup-4,1085
rec-1986-org,1085
rec-1987-dup-0,1086
rec-1987-dup-1,1086
rec-1987-org,1086
rec-1988-dup-0,1087
rec-1988-org,1087
rec-1989-dup-0,1088
rec-1989-org,1088
rec-198-org,1089
rec-1990-dup-0,1090
rec-1990-dup-1,1090
rec-1990-dup-2,1090
rec-1990-dup-3,1090
rec-1990-dup-4,1090
rec-1990-org,1090
rec-1991-dup-0,1091
rec-1991-dup-1,1091
rec-1991-dup-2,1091
rec-1991-dup-3,1091
rec-1991-dup-4,1091
rec-1991-org,1091
rec-1992-dup-0,1092
rec-1992-dup-1,1092
rec-1992-org,1092
rec-1993-dup-0,1093
rec-1993-org,1093
rec-1994-org,1094
rec-1995-dup-0,1095
rec-1995-dup-1,1095
rec-1995-org,1095
rec-1996-dup-0,1096
rec-1996-dup-1,1096
rec-1996-dup-2,1096
rec-1996-dup-3,1096
rec-1996-dup-4,1096
rec-1996-org,1096
rec-1997-org,1097
rec-1998-org,1098
rec-1999-org,1099
rec-199-dup-0,1100
rec-199-org,1100
rec-19-org,1101
rec-1-org,1102
rec-200-org,1103
rec-201-dup-0,1104
rec-201-org,1104
rec-202-dup-0,1105
rec-202-dup-1,1105
rec-202-dup-2,1105
rec-202-dup-3,1105
rec-202-dup-4,1105
rec-202-org,1105
rec-203-org,1106
rec-204-org,1107
rec-205-org,1108
rec-206-org,1109
rec-207-org,1110
rec-208-dup-0,1111
rec-208-org,1111
rec-209-org,1112
rec-20-org,1113
rec-210-dup-0,1114
rec-210-dup-1,1114
rec-210-dup-2,1114
rec-210-dup-3,1114
rec-210-dup-4,1114
rec-210-org,1114
rec-211-org,1115
rec-212-dup-0,1116
rec-212-dup-1,1116
rec-212-dup-2,1116
rec-212-dup-3,1116
rec-212-org,1116
rec-213-org,1117
rec-214-dup-0,1118
rec-214-org,1118
rec-215-org,1119
rec-216-dup-0,1120
rec-216-dup-1,1120
rec-216-dup-2,1120
rec-216-dup-3,1120
rec-216-dup-4,1120
rec-216-org,1120
rec-217-dup-0,1121
rec-217-dup-1,1121
rec-217-dup-2,1121
rec-217-org,1121
rec-218-org,1122
rec-219-dup-0,1123
rec-219-dup-1,1123
rec-219-dup-2,1123
rec-219-dup-3,1123
rec-219-dup-4,1123
rec-219-org,1123
rec-21-dup-0,1124
rec-21-dup-1,1124
rec-21-dup-2,1124
rec-21-org,1124
rec-220-org,1125
rec-221-org,1126
rec-222-org,1127
rec-223-dup-0,1128
rec-223-dup-1,1128
rec-223-org,1128
rec-224-org,1129
rec-225-org,1130
rec-226-org,1131
rec-227-org,1132
rec-228-dup-0,1133
rec-228-org,1133
rec-229-org,1134
rec-22-dup-0,1135
rec-22-org,1135
rec-230-dup-0,1136
rec-230-dup-1,1136
rec-230-org,1136
rec-231-dup-0,1137
rec-231-dup-1,1137
rec-231-org,1137
rec-232-org,1138
rec-233-org,1139
rec-234-org,1140
rec-235-dup-0,1141
rec-235-org,1141
rec-236-dup-0,1142
rec-236-dup-1,1142
rec-236-dup-2,1142
rec-236-org,1142
rec-237-dup-0,1143
rec-237-org,1143
rec-238-dup-0,1144
rec-238-org,1144
rec-239-dup-0,1145
rec-239-dup-1,1145
rec-239-org,1145
rec-23-dup-0,1146
rec-23-dup-1,1146
rec-23-dup-2,1146
rec-23-dup-3,1146
rec-23-org,1146
rec-240-org,1147
rec-241-org,1148
rec-242-dup-0,1149
rec-242-dup-1,1149
rec-242-dup-2,1149
rec-242-org,1149
rec-243-org,1150
rec-244-dup-0,1151
rec-244-org,1151
rec-245-dup-0,1152
rec-245-dup-1,1152
rec-245-dup-2,1152
rec-245-org,1152
rec-246-dup-0,1153
rec-246-org,1153
rec-247-org,1154
rec-248-dup-0,1155
rec-248-dup-1,1155
rec-248-org,1155
rec-249-dup-0,1156
rec-249-dup-1,1156
rec-249-dup-2,1156
rec-249-dup-3,1156
rec-249-org,1156
rec-24-dup-0,1157
rec-24-org,1157
rec-250-org,1158
rec-251-dup-0,1159
rec-251-dup-1,1159
rec-251-org,1159
rec-252-org,1160
rec-253-org,1161
rec-254-org,1162
rec-255-dup-0,1163
rec-255-dup-1,1163
rec-255-dup-2,1163
rec-255-org,1163
rec-256-dup-0,1164
rec-256-dup-1,1164
rec-256-dup-2,1164
rec-256-dup-3,1164
rec-256-dup-4,1164
rec-256-org,1164
rec-257-dup-0,1165
rec-257-org,1165
rec-258-dup-0,1166
rec-258-dup-1,1166
rec-258-dup-2,1166
rec-258-org,1166
rec-259-org,1167
rec-25-dup-0,1168
rec-25-dup-1,1168
rec-25-dup-2,1168
rec-25-org,1168
rec-260-dup-0,1169
rec-260-dup-1,1169
rec-260-dup-2,1169
rec-260-dup-3,1169
rec-260-dup-4,1169
rec-260-org,1169
rec-261-dup-0,1170
rec-261-dup-1,1170
rec-261-org,1170
rec-262-dup-0,1171
rec-262-dup-1,1171
rec-262-dup-2,1171
rec-262-dup-3,1171
rec-262-org,1171
rec-263-org,1172
rec-264-dup-0,1173
rec-264-dup-1,1173
rec-264-org,1173
rec-265-org,1174
rec-266-dup-0,1175
rec-266-org,1175
rec-267-dup-0,1176
rec-267-dup-1,1176
rec-267-dup-2,1176
rec-267-org,1176
rec-268-org,1177
rec-269-org,1178
rec-26-org,1179
rec-270-org,1180
rec-271-org,1181
rec-272-dup-0,1182
rec-272-dup-1,1182
rec-272-org,1182
rec-273-org,1183
rec-274-dup-0,1184
rec-274-dup-1,1184
rec-274-dup-2,1184
rec-274-dup-3,1184
rec-274-org,1184
rec-275-org,1185
rec-276-org,1186
rec-277-dup-0,1187
rec-277-dup-1,1187
rec-277-dup-2,1187
rec-277-org,1187
rec-278-dup-0,1188
rec-278-dup-1,1188
rec-278-dup-2,1188
rec-278-dup-3,1188
rec-278-dup-4,1188
rec-278-org,1188
rec-279-dup-0,1189
rec-279-dup-1,1189
rec-279-dup-2,1189
rec-279-dup-3,1189
rec-279-dup-4,1189
rec-279-org,1189
rec-27-org,1190
rec-280-org,1191
rec-281-org,1192
rec-282-org,1193
rec-283-dup-0,1194
rec-283-dup-1,1194
rec-283-dup-2,1194
rec-283-org,1194
rec-284-org,1195
rec-285-org,1196
rec-286-dup-0,1197
rec-286-dup-1,1197
rec-286-dup-2,1197
rec-286-dup-3,1197
rec-286-dup-4,1197
rec-286-org,1197
rec-287-dup-0,1198
rec-287-dup-1,1198
rec-287-org,1198
rec-288-dup-0,1199
rec-288-dup-1,1199
rec-288-dup-2,1199
rec-288-dup-3,1199
rec-288-org,1199
rec-289-dup-0,1200
rec-289-dup-1,1200
rec-289-dup-2,1200
rec-289-dup-3,1200
rec-289-org,1200
rec-28-dup-0,1201
rec-28-dup-1,1201
rec-28-dup-2,1201
rec-28-dup-3,1201
rec-28-dup-4,1201
rec-28-org,1201
rec-290-dup-0,1202
rec-290-dup-1,1202
rec-290-dup-2,1202
rec-290-org,1202
rec-291-org,1203
rec-292-dup-0,1204
rec-292-org,1204
rec-293-dup-0,1205
rec-293-dup-1,1205
rec-293-dup-2,1205
rec-293-org,1205
rec-294-dup-0,1206
rec-294-org,1206
rec-295-dup-0,1207
rec-295-org,1207
rec-296-dup-0,1208
rec-296-dup-1,1208
rec-296-dup-2,1208
rec-296-org,1208
rec-297-org,1209
rec-298-org,1210
rec-299-dup-0,1211
rec-299-dup-1,1211
rec-299-dup-2,1211
rec-299-org,1211
rec-29-dup-0,1212
rec-29-dup-1,1212
rec-29-dup-2,1212
rec-29-dup-3,1212
rec-29-dup-4,1212
rec-29-org,1212
rec-2-org,1213
rec-300-dup-0,1214
rec-300-org,1214
rec-301-org,1215
rec-302-dup-0,1216
rec-302-dup-1,1216
rec-302-org,1216
rec-303-dup-0,1217
rec-303-org,1217
rec-304-dup-0,1218
rec-304-dup-1,1218
rec-304-dup-2,1218
rec-304-dup-3,1218
rec-304-org,1218
rec-305-dup-0,1219
rec-305-dup-1,1219
rec-305-org,1219
rec-306-dup-0,1220
rec-306-dup-1,1220
rec-306-org,1220
rec-307-org,1221
rec-308-org,1222
rec-309-org,1223
rec-30-org,1224
rec-310-dup-0,1225
rec-310-dup-1,1225
rec-310-dup-2,1225
rec-310-org,1225
rec-311-org,1226
rec-312-dup-0,1227
rec-312-dup-1,1227
rec-312-dup-2,1227
rec-312-dup-3,1227
rec-312-org,1227
rec-313-dup-0,1228
rec-313-org,1228
rec-314-dup-0,1229
rec-314-dup-1,1229
rec-314-org,1229
rec-315-dup-0,1230
rec-315-dup-1,1230
rec-315-org,1230
rec-316-dup-0,1231
rec-316-dup-1,1231
rec-316-dup-2,1231
rec-316-dup-3,1231
rec-316-dup-4,1231
rec-316-org,1231
rec-317-org,1232
rec-318-dup-0,1233
rec-318-dup-1,1233
rec-318-dup-2,1233
rec-318-dup-3,1233
rec-318-org,1233
rec-319-org,1234
rec-31-org,1235
rec-320-dup-0,1236
rec-320-dup-1,1236
rec-320-dup-2,1236
rec-320-org,1236
rec-321-dup-0,1237
rec-321-dup-1,1237
rec-321-dup-2,1237
rec-321-dup-3,1237
rec-321-dup-4,1237
rec-321-org,1237
rec-322-org,1238
rec-323-dup-0,1239
rec-323-org,1239
rec-324-dup-0,1240
rec-324-dup-1,1240
rec-324-org,1240
rec-325-org,1241
rec-326-org,1242
rec-327-dup-0,1243
rec-327-dup-1,1243
rec-327-dup-2,1243
rec-327-dup-3,1243
rec-327-org,1243
rec-328-org,1244
rec-329-dup-0,1245
rec-329-dup-1,1245
rec-329-org,1245
rec-32-dup-0,1246
rec-32-org,1246
rec-330-dup-0,1247
rec-330-dup-1,1247
rec-330-dup-2,1247
rec-330-dup-3,1247
rec-330-org,1247
rec-331-dup-0,1248
rec-331-org,1248
rec-332-dup-0,1249
rec-332-dup-1,1249
rec-332-dup-2,1249
rec-332-dup-3,1249
rec-332-dup-4,1249
rec-332-org,1249
rec-333-org,1250
rec-334-org,1251
rec-335-org,1252
rec-336-org,1253
rec-337-dup-0,1254
rec-337-dup-1,1254
rec-337-org,1254
rec-338-org,1255
rec-339-org,1256
rec-33-org,1257
rec-340-org,1258
rec-341-dup-0,1259
rec-341-dup-1,1259
rec-341-dup-2,1259
rec-341-dup-3,1259
rec-341-org,1259
rec-342-dup-0,1260
rec-342-org,1260
rec-343-dup-0,1261
rec-343-org,1261
rec-344-org,1262
rec-345-org,1263
rec-346-dup-0,1264
rec-346-org,1264
rec-347-dup-0,1265
rec-347-org,1265
rec-348-dup-0,1266
rec-348-dup-1,1266
rec-348-dup-2,1266
rec-348-dup-3,1266
rec-348-dup-4,1266
rec-348-org,1266
rec-349-dup-0,1267
rec-349-org,1267
rec-34-org,1268
rec-350-org,1269
rec-351-dup-0,1270
rec-351-dup-1,1270
rec-351-org,1270
rec-352-dup-0,1271
rec-352-dup-1,1271
rec-352-dup-2,1271
rec-352-dup-3,1271
rec-352-org,1271
rec-353-dup-0,1272
rec-353-dup-1,1272
rec-353-org,1272
rec-354-dup-0,1273
rec-354-org,1273
rec-355-dup-0,1274
rec-355-dup-1,1274
rec-355-dup-2,1274
rec-355-org,1274
rec-356-dup-0,1275
rec-356-dup-1,1275
rec-356-dup-2,1275
rec-356-org,1275
rec-357-dup-0,1276
rec-357-org,1276
rec-358-dup-0,1277
rec-358-dup-1,1277
rec-358-org,1277
rec-359-dup-0,1278
rec-359-org,1278
rec-35-dup-0,1279
rec-35-dup-1,1279
rec-35-dup-2,1279
rec-35-dup-3,1279
rec-35-dup-4,1279
rec-35-org,1279
rec-360-org,1280
rec-361-dup-0,1281
rec-361-dup-1,1281
rec-361-dup-2,1281
rec-361-org,1281
rec-362-dup-0,1282
rec-362-dup-1,1282
rec-362-dup-2,1282
rec-362-org,1282
rec-363-org,1283
rec-364-dup-0,1284
rec-364-org,1284
rec-365-dup-0,1285
rec-365-dup-1,1285
rec-365-org,1285
rec-366-org,1286
rec-367-dup-0,1287
rec-367-dup-1,1287
rec-367-dup-2,1287
rec-367-org,1287
rec-368-dup-0,1288
rec-368-org,1288
rec-369-org,1289
rec-36-org,1290
rec-370-org,1291
rec-371-dup-0,1292
rec-371-dup-1,1292
rec-371-org,1292
rec-372-dup-0,1293
rec-372-dup-1,1293
rec-372-dup-2,1293
rec-372-org,1293
rec-373-dup-0,1294
rec-373-dup-1,1294
rec-373-dup-2,1294
rec-373-org,1294
rec-374-dup-0,1295
rec-374-dup-1,1295
rec-374-dup-2,1295
rec-374-dup-3,1295
rec-374-dup-4,1295
rec-374-org,1295
rec-375-dup-0,1296
rec-375-dup-1,1296
rec-375-dup-2,1296
rec-375-dup-3,1296
rec-375-org,1296
rec-376-org,1297
rec-377-org,1298
rec-378-dup-0,1299
rec-378-dup-1,1299
rec-378-dup-2,1299
rec-378-org,1299
rec-379-org,1300
rec-37-dup-0,1301
rec-37-dup-1,1301
rec-37-dup-2,1301
rec-37-dup-3,1301
rec-37-dup-4,1301
rec-37-org,1301
rec-380-dup-0,1302
rec-380-dup-1,1302
rec-380-dup-2,1302
rec-380-dup-3,1302
rec-380-dup-4,1302
rec-380-org,1302
rec-381-dup-0,1303
rec-381-dup-1,1303
rec-381-org,1303
rec-382-dup-0,1304
rec-382-dup-1,1304
rec-382-org,1304
rec-383-org,1305
rec-384-dup-0,1306
rec-384-dup-1,1306
rec-384-dup-2,1306
rec-384-org,1306
rec-385-dup-0,1307
rec-385-dup-1,1307
rec-385-org,1307
rec-386-org,1308
rec-387-dup-0,1309
rec-387-org,1309
rec-388-org,1310
rec-389-org,1311
rec-38-dup-0,1312
rec-38-dup-1,1312
rec-38-org,1312
rec-390-dup-0,1313
rec-390-dup-1,1313
rec-390-dup-2,1313
rec-390-org,1313
rec-391-org,1314
rec-392-dup-0,1315
rec-392-org,1315
rec-393-org,1316
rec-394-dup-0,1317
rec-394-dup-1,1317
rec-394-dup-2,1317
rec-394-dup-3,1317
rec-394-org,1317
rec-395-dup-0,1318
rec-395-org,1318
rec-396-org,1319
rec-397-dup-0,1320
rec-397-dup-1,1320
rec-397-org,1320
rec-398-org,1321
rec-399-dup-0,1322
rec-399-org,1322
rec-39-dup-0,1323
rec-39-org,1323
rec-3-dup-0,1324
rec-3-dup-1,1324
rec-3-org,1324
rec-400-dup-0,1325
rec-400-dup-1,1325
rec-400-dup-2,1325
rec-400-dup-3,1325
rec-400-org,1325
rec-401-dup-0,1326
rec-401-dup-1,1326
rec-401-dup-2,1326
rec-401-dup-3,1326
rec-401-dup-4,1326
rec-401-org,1326
rec-402-org,1327
rec-403-dup-0,1328
rec-403-org,1328
rec-404-org,1329
rec-405-org,1330
rec-406-dup-0,1331
rec-406-org,1331
rec-407-org,1332
rec-408-dup-0,1333
rec-408-dup-1,1333
rec-408-dup-2,1333
rec-408-org,1333
rec-409-org,1334
rec-40-org,1335
rec-410-dup-0,1336
rec-410-dup-1,1336
rec-410-dup-2,1336
rec-410-org,1336
rec-411-dup-0,1337
rec-411-org,1337
rec-412-dup-0,1338
rec-412-dup-1,1338
rec-412-org,1338
rec-413-org,1339
rec-414-org,1340
rec-415-dup-0,1341
rec-415-dup-1,1341
rec-415-org,1341
rec-416-org,1342
rec-417-org,1343
rec-418-dup-0,1344
rec-418-org,1344
rec-419-dup-0,1345
rec-419-dup-1,1345
rec-419-org,1345
rec-41-org,1346
rec-420-org,1347
rec-421-dup-0,1348
rec-421-dup-1,1348
rec-421-dup-2,1348
rec-421-dup-3,1348
rec-421-dup-4,1348
rec-421-org,1348
rec-422-org,1349
rec-423-org,1350
rec-424-org,1351
rec-425-org,1352
rec-426-dup-0,1353
rec-426-dup-1,1353
rec-426-dup-2,1353
rec-426-org,1353
rec-427-dup-0,1354
rec-427-dup-1,1354
rec-427-dup-2,1354
rec-427-dup-3,1354
rec-427-dup-4,1354
rec-427-org,1354
rec-428-dup-0,1355
rec-428-dup-1,1355
rec-428-dup-2,1355
rec-428-dup-3,1355
rec-428-org,1355
rec-429-org,1356
rec-42-org,1357
rec-430-org,1358
rec-431-org,1359
rec-432-dup-0,1360
rec-432-dup-1,1360
rec-432-dup-2,1360
rec-432-dup-3,1360
rec-432-org,1360
rec-433-dup-0,1361
rec-433-dup-1,1361
rec-433-dup-2,1361
rec-433-dup-3,1361
rec-433-org,1361
rec-434-org,1362
rec-435-dup-0,1363
rec-435-org,1363
rec-436-org,1364
rec-437-dup-0,1365
rec-437-org,1365
rec-438-dup-0,1366
rec-438-dup-1,1366
rec-438-org,1366
rec-439-dup-0,1367
rec-439-dup-1,1367
rec-439-dup-2,1367
rec-439-org,1367
rec-43-org,1368
rec-440-org,1369
rec-441-org,1370
rec-442-dup-0,1371
rec-442-org,1371
rec-443-dup-0,1372
rec-443-dup-1,1372
rec-443-dup-2,1372
rec-443-dup-3,1372
rec-443-org,1372
rec-444-dup-0,1373
rec-444-dup-1,1373
rec-444-dup-2,1373
rec-444-org,1373
rec-445-org,1374
rec-446-org,1375
rec-447-dup-0,1376
rec-447-org,1376
rec-448-org,1377
rec-449-org,1378
rec-44-dup-0,1379
rec-44-dup-1,1379
rec-44-org,1379
rec-450-org,1380
rec-451-org,1381
rec-452-dup-0,1382
rec-452-dup-1,1382
rec-452-dup-2,1382
rec-452-org,1382
rec-453-dup-0,1383
rec-453-org,1383
rec-454-dup-0,1384
rec-454-org,1384
rec-455-dup-0,1385
rec-455-dup-1,1385
rec-455-dup-2,1385
rec-455-org,1385
rec-456-dup-0,1386
rec-456-dup-1,1386
rec-456-dup-2,1386
rec-456-org,1386
rec-457-org,1387
rec-458-dup-0,1388
rec-458-dup-1,1388
rec-458-dup-2,1388
rec-458-dup-3,1388
rec-458-dup-4,1388
rec-458-org,1388
rec-459-dup-0,1389
rec-459-dup-1,1389
rec-459-dup-2,1389
rec-459-dup-3,1389
rec-459-dup-4,1389
rec-459-org,1389
rec-45-org,1390
rec-460-org,1391
rec-461-dup-0,1392
rec-461-dup-1,1392
rec-461-dup-2,1392
rec-461-dup-3,1392
rec-461-org,1392
rec-462-org,1393
rec-463-org,1394
rec-464-org,1395
rec-465-org,1396
rec-466-org,1397
rec-467-org,1398
rec-468-org,1399
rec-469-org,1400
rec-46-dup-0,1401
rec-46-dup-1,1401
rec-46-dup-2,1401
rec-46-org,1401
rec-470-dup-0,1402
rec-470-org,1402
rec-471-org,1403
rec-472-dup-0,1404
rec-472-dup-1,1404
rec-472-org,1404
rec-473-dup-0,1405
rec-473-dup-1,1405
rec-473-org,1405
rec-474-org,1406
rec-475-dup-0,1407
rec-475-dup-1,1407
rec-475-dup-2,1407
rec-475-org,1407
rec-476-dup-0,1408
rec-476-dup-1,1408
rec-476-dup-2,1408
rec-476-org,1408
rec-477-org,1409
rec-478-dup-0,1410
rec-478-org,1410
rec-479-dup-0,1411
rec-479-dup-1,1411
rec-479-dup-2,1411
rec-479-org,1411
rec-47-dup-0,1412
rec-47-dup-1,1412
rec-47-dup-2,1412
rec-47-dup-3,1412
rec-47-org,1412
rec-480-dup-0,1413
rec-480-dup-1,1413
rec-480-org,1413
rec-481-dup-0,1414
rec-481-dup-1,1414
rec-481-org,1414
rec-482-dup-0,1415
rec-482-dup-1,1415
rec-482-dup-2,1415
rec-482-dup-3,1415
rec-482-dup-4,1415
rec-482-org,1415
rec-483-dup-0,1416
rec-483-dup-1,1416
rec-483-dup-2,1416
rec-483-dup-3,1416
rec-483-dup-4,1416
rec-483-org,1416
rec-484-org,1417
rec-485-dup-0,1418
rec-485-org,1418
rec-486-dup-0,1419
rec-486-org,1419
rec-487-org,1420
rec-488-org,1421
rec-489-dup-0,1422
rec-489-dup-1,1422
rec-489-dup-2,1422
rec-489-dup-3,1422
rec-489-dup-4,1422
rec-489-org,1422
rec-48-dup-0,1423
rec-48-org,1423
rec-490-org,1424
rec-491-dup-0,1425
rec-491-dup-1,1425
rec-491-org,1425
rec-492-org,1426
rec-493-org,1427
rec-494-org,1428
rec-495-dup-0,1429
rec-495-org,1429
rec-496-org,1430
rec-497-dup-0,1431
rec-497-dup-1,1431
rec-497-dup-2,1431
rec-497-dup-3,1431
rec-497-org,1431
rec-498-dup-0,1432
rec-498-org,1432
rec-499-org,1433
rec-49-dup-0,1434
rec-49-dup-1,1434
rec-49-org,1434
rec-4-org,1435
rec-500-dup-0,1436
rec-500-dup-1,1436
rec-500-dup-2,1436
rec-500-dup-3,1436
rec-500-org,1436
rec-501-org,1437
rec-502-org,1438
rec-503-dup-0,1439
rec-503-dup-1,1439
rec-503-dup-2,1439
rec-503-dup-3,1439
rec-503-dup-4,1439
rec-503-org,1439
rec-504-org,1440
rec-505-dup-0,1441
rec-505-dup-1,1441
rec-505-org,1441
rec-506-org,1442
rec-507-dup-0,1443
rec-507-dup-1,1443
rec-507-org,1443
rec-508-dup-0,1444
rec-508-dup-1,1444
rec-508-dup-2,1444
rec-508-dup-3,1444
rec-508-dup-4,1444
rec-508-org,1444
rec-509-org,1445
rec-50-dup-0,1446
rec-50-org,1446
rec-510-dup-0,1447
rec-510-org,1447
rec-511-dup-0,1448
rec-511-dup-1,1448
rec-511-dup-2,1448
rec-511-dup-3,1448
rec-511-dup-4,1448
rec-511-org,1448
rec-512-dup-0,1449
rec-512-org,1449
rec-513-org,1450
rec-514-org,1451
rec-515-dup-0,1452
rec-515-dup-1,1452
rec-515-dup-2,1452
rec-515-dup-3,1452
